kmeans_cluster,income,loan_amount,property_value,combined_loan_to_value_ratio,debt_to_income_ratio,derived_race,loan_purpose,occupancy_type,action_taken,_approved,anomaly_votes,iso_score,tract_minority_population_percent
0,49.0,205000,215000.0,96.5,43%-<50%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.40088591989007727,56.25
3,15.0,55000,245000.0,20.325,43%-<50%,Native Hawaiian or Other Pacific Islander,Other,Principal_Residence,Originated,1.0,0,0.45784664108326034,54.03
0,52.0,255000,255000.0,100.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.38655496287609104,14.16
3,50.0,75000,305000.0,24.917,20%-<30%,White,Refinance,Principal_Residence,Originated,1.0,0,0.5066607385042273,11.54
3,32.0,105000,375000.0,78.353,Exempt,Race Not Available,Refinance,Principal_Residence,Originated,1.0,0,0.3679638153525352,12.99
0,82.0,405000,685000.0,60.0,36%-<43%,Asian,Home_Purchase,Second_Residence,Originated,1.0,0,0.43905604932571946,95.14
5,141.0,105000,655000.0,87.936,30%-<36%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.44858779650691727,41.46
0,84.0,115000,375000.0,78.353,Unknown,Race Not Available,Home_Improvement,Principal_Residence,Withdrawn,,0,0.40785756843252646,60.43
4,76.0,275000,375000.0,78.353,>60%,White,Home_Purchase,Principal_Residence,Denied,0.0,0,0.3629023005103784,17.7
0,67.0,295000,305000.0,97.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3817881718417921,35.78
0,213.0,855000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.4797424459373201,75.45
6,50.0,235000,245000.0,95.0,50%-60%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3618355590148618,29.13
0,54.0,265000,265000.0,100.504,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3808842176974492,37.55
0,60.0,145000,145000.0,96.5,30%-<36%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3952346504128775,74.04
5,100.0,65000,945000.0,64.017,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.478510052554091,23.34
0,118.0,305000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Incomplete,,0,0.3584659610568888,60.48
5,121.0,65000,205000.0,88.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,1,0.4849625689707902,5.59
3,24.0,55000,245000.0,21.399,36%-<43%,White,Refinance,Principal_Residence,Originated,1.0,0,0.5115348474713077,50.17
0,87.0,385000,435000.0,89.58,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.370029658270754,66.38
5,296.0,155000,465000.0,79.74,<20%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.43284142843776086,18.01
4,61.0,75000,75000.0,78.353,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4007534496832745,36.73
0,141.0,305000,485000.0,62.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3982530503834761,64.28
0,238.0,1295000,1765000.0,73.394,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.5014995191068073,32.88
0,97.0,395000,445000.0,90.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3882813431753123,43.37
3,83.0,185000,585000.0,30.928,43%-<50%,White,Other,Principal_Residence,Denied,0.0,0,0.42290732013240456,40.62
6,35.0,125000,185000.0,66.667,50%-60%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3811812093813677,40.79
1,350.0,655000,825000.0,80.0,36%-<43%,Black or African American,Home_Purchase,Second_Residence,Originated,1.0,0,0.42932722114926236,26.64
0,78.0,305000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Incomplete,,0,0.34703778695207765,23.92
3,95.0,135000,375000.0,78.353,Exempt,White,Refinance,Principal_Residence,Originated,1.0,0,0.3701231581529702,9.09
3,34.0,405000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,,0,0.3873658782521161,22.93
2,264.0,195000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Withdrawn,,0,0.38213941727921286,47.78
3,120.0,235000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.37481837136487073,49.69
1,341.0,695000,865000.0,80.0,<20%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.435124295536788,33.81
5,351.0,305000,1105000.0,77.273,30%-<36%,White,Other,Principal_Residence,Originated,1.0,0,0.43046707036866594,20.94
1,467.0,2755000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Incomplete,,0,0.5230973880668837,20.42
3,204.0,255000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.36935987238747703,26.85
0,100.0,325000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.3468669556574326,35.54
2,95.0,1175000,2705000.0,44.0,Unknown,Race Not Available,CashOut_Refinance,Investment,Originated,1.0,1,0.5678125758497334,43.29
5,120.0,25000,265000.0,101.54,43%-<50%,Black or African American,Other,Principal_Residence,Denied,0.0,0,0.3863116445199876,41.29
3,56.0,195000,245000.0,80.0,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.356954613496116,16.79
0,95.0,285000,295000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.34472837936148615,39.06
5,85.0,105000,375000.0,78.353,36%-<43%,White,Other,Principal_Residence,Denied,0.0,0,0.3714248130514885,24.05
0,47.0,135000,375000.0,78.353,Exempt,American Indian or Alaska Native,Home_Purchase,Principal_Residence,Preapproval_Denied,,1,0.5178234966108597,0.0
0,130.0,425000,435000.0,96.5,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3794380241681463,15.83
0,281.0,505000,625000.0,80.0,43%-<50%,Asian,Home_Purchase,Principal_Residence,Denied,0.0,0,0.41778251913356274,79.45
3,120.0,435000,585000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Purchased,,0,0.3592822431135424,15.74
3,95.0,295000,375000.0,78.191,43%-<50%,Black or African American,Refinance,Principal_Residence,Originated,1.0,0,0.4209747486079717,40.97
0,77.0,255000,375000.0,78.353,Unknown,Joint,Home_Purchase,Principal_Residence,Withdrawn,,0,0.37370195958479435,58.72
5,40.0,25000,445000.0,41.98,36%-<43%,Race Not Available,Other,Principal_Residence,Originated,1.0,0,0.40850053812603043,17.1
2,99.0,175000,215000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Purchased,,0,0.3869001661408012,50.24
4,106.0,15000,375000.0,78.353,Exempt,White,Home_Improvement,Principal_Residence,Denied,0.0,0,0.37828668111926506,64.18
1,242.0,905000,375000.0,78.353,Exempt,White,Refinance,Principal_Residence,Originated,1.0,1,0.4769566924166564,17.47
2,142.0,215000,405000.0,53.086,36%-<43%,White,CashOut_Refinance,Investment,Originated,1.0,0,0.406084521085329,84.29
0,95.0,285000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.41636699656990384,85.31
5,371.0,155000,375000.0,78.353,Unknown,White,Home_Improvement,Principal_Residence,Incomplete,,0,0.45851848394555245,9.47
3,95.0,495000,685000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Purchased,,0,0.4012418811292945,74.54
5,325.0,155000,1775000.0,71.184,36%-<43%,White,Other,Principal_Residence,Originated,1.0,1,0.4943941494335944,21.31
0,132.0,325000,385000.0,85.0,20%-<30%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3676462162041318,36.86
6,25.0,105000,325000.0,75.0,>60%,Asian,Home_Improvement,Principal_Residence,Denied,0.0,0,0.39061815408276007,50.78
6,95.0,185000,1145000.0,82.45,50%-60%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.45842727062831595,22.23
5,108.0,15000,505000.0,65.112,30%-<36%,White,Other,Principal_Residence,Originated,1.0,0,0.4643569049025035,53.0
0,43.0,155000,375000.0,78.353,Unknown,White,Other,Principal_Residence,Incomplete,,0,0.35838407260945887,8.16
0,216.0,505000,675000.0,75.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.38590483718762547,11.63
0,165.0,665000,705000.0,95.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4367807872735539,62.45
0,66.0,155000,235000.0,67.03,36%-<43%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4341896634760002,70.69
5,77.0,55000,585000.0,33.159,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4363159864866473,38.29
5,209.0,55000,375000.0,78.353,Unknown,White,Home_Improvement,Principal_Residence,Incomplete,,0,0.42920166444491736,63.85
4,52.0,115000,105000.0,78.353,43%-<50%,White,Home_Purchase,Principal_Residence,Denied,0.0,0,0.4266816631544531,8.96
3,108.0,405000,455000.0,87.91,43%-<50%,Race Not Available,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.3716503552731663,28.38
5,250.0,335000,785000.0,68.88,20%-<30%,White,Home_Improvement,Principal_Residence,Denied,0.0,0,0.40018331220471,36.12
2,162.0,15000,375000.0,78.353,Unknown,White,Other,Investment,Withdrawn,,0,0.44361677882687317,37.53
3,175.0,1225000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,,0,0.4642343261459823,49.47
0,134.0,395000,565000.0,70.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.40806790480543964,23.19
0,124.0,485000,565000.0,85.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4280245383156461,39.58
0,215.0,465000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,,0,0.4765704552429932,96.1
3,95.0,125000,135000.0,78.353,Unknown,White,Refinance,Principal_Residence,Denied,0.0,0,0.3660386486173175,11.52
0,90.0,225000,235000.0,96.5,30%-<36%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3724740580074105,34.07
5,72.0,15000,195000.0,89.22,30%-<36%,White,Home_Improvement,Principal_Residence,Denied,0.0,0,0.37533292255982836,13.93
6,127.0,825000,815000.0,100.0,50%-60%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4896968859244283,87.3
3,60.0,115000,245000.0,45.0,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4416564925823178,13.81
2,95.0,1375000,1905000.0,72.5,Unknown,Race Not Available,Home_Purchase,Investment,Originated,1.0,2,0.5889489083489463,34.02
0,52.0,105000,375000.0,78.353,Unknown,White,Home_Improvement,Principal_Residence,Incomplete,,0,0.35959938935568764,21.39
0,228.0,965000,1205000.0,80.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.466465818678246,28.63
3,95.0,275000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Purchased,,0,0.35220897419479236,20.66
5,101.0,105000,355000.0,79.461,30%-<36%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.3983076698501867,13.49
3,179.0,475000,775000.0,61.039,20%-<30%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3960209906506045,20.59
3,130.0,105000,395000.0,28.17,<20%,White,Other,Principal_Residence,Originated,1.0,0,0.43927449951650555,5.25
0,95.0,255000,255000.0,100.785,30%-<36%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.39263980200073073,39.8
6,50.0,125000,155000.0,80.0,50%-60%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.42908985334668187,7.96
0,122.0,175000,275000.0,63.702,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36148714147688693,20.19
4,59.0,95000,95000.0,78.353,30%-<36%,White,Home_Purchase,Principal_Residence,Denied,0.0,0,0.48028856764662275,0.0
3,108.0,325000,395000.0,80.0,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3596853755602449,53.82
3,92.0,175000,615000.0,28.78,36%-<43%,White,Refinance,Principal_Residence,Originated,1.0,0,0.47379128508339474,22.2
2,95.0,135000,175000.0,80.0,Unknown,Race Not Available,Home_Purchase,Investment,Originated,1.0,0,0.39596983855622403,12.07
0,53.0,175000,185000.0,100.621,43%-<50%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4391426645533748,94.83
4,15.0,75000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,,0,0.37986565617423396,6.85
3,78.0,115000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Incomplete,,0,0.45840057769313336,50.82
0,230.0,745000,745000.0,99.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4618324831729557,39.71
0,137.0,425000,375000.0,78.353,Unknown,Black or African American,Home_Purchase,Principal_Residence,Withdrawn,,0,0.35800458903646615,47.45
3,95.0,505000,855000.0,59.118,<20%,Race Not Available,Refinance,Principal_Residence,Denied,0.0,0,0.4519481130157738,78.51
6,48.0,305000,335000.0,89.552,>60%,Asian,Refinance,Principal_Residence,Denied,0.0,0,0.37803992604400466,26.61
3,26.0,75000,195000.0,78.353,Unknown,White,Refinance,Principal_Residence,Originated,1.0,0,0.363965235254263,44.86
5,128.0,105000,435000.0,96.902,43%-<50%,White,Other,Principal_Residence,Denied,0.0,0,0.36877852484470597,29.9
6,76.0,135000,455000.0,28.889,>60%,White,Refinance,Second_Residence,Denied,0.0,0,0.4357425141878629,11.28
3,87.0,65000,185000.0,34.158,30%-<36%,White,Refinance,Principal_Residence,Originated,1.0,0,0.5524653614856773,98.53
6,75.0,315000,385000.0,79.478,50%-60%,Race Not Available,Home_Purchase,Principal_Residence,Approved_NotAccepted,,0,0.34779656161016165,36.66
3,95.0,165000,375000.0,78.353,Unknown,Black or African American,Refinance,Principal_Residence,Withdrawn,,0,0.4260172427343976,97.54
3,101.0,475000,725000.0,65.56,43%-<50%,White,Refinance,Principal_Residence,Originated,1.0,0,0.4040247680449642,71.15
2,74.0,175000,675000.0,27.0,30%-<36%,White,CashOut_Refinance,Investment,Originated,1.0,0,0.4807255860038766,48.72
5,312.0,415000,4555000.0,43.78,43%-<50%,Race Not Available,Home_Improvement,Principal_Residence,Originated,1.0,1,0.5746609202186534,34.16
0,24.0,85000,95000.0,90.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.39380481148893387,50.42
3,228.0,155000,775000.0,21.0,<20%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.512817347626832,60.66
3,66.0,85000,625000.0,14.274,20%-<30%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4968807364537663,9.88
3,84.0,475000,645000.0,74.375,43%-<50%,Asian,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3947900694254919,51.81
3,29.0,75000,265000.0,27.891,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4240558224747133,25.89
2,103.0,365000,495000.0,75.0,30%-<36%,Race Not Available,Home_Purchase,Investment,Originated,1.0,0,0.384098079473462,10.81
0,56.0,245000,315000.0,80.0,43%-<50%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3954172971105328,92.93
3,111.0,255000,345000.0,74.49,20%-<30%,White,Refinance,Principal_Residence,Originated,1.0,0,0.354640611246746,13.46
3,100.0,165000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.3456701303329013,17.9
2,281.0,255000,375000.0,78.353,Exempt,White,Home_Purchase,Investment,Originated,1.0,0,0.38108492766422153,6.53
5,99.0,65000,285000.0,62.86,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.403623157739401,88.37
3,83.0,165000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.36782584952531594,11.77
5,75.0,105000,1165000.0,8.62,<20%,Race Not Available,Home_Improvement,Principal_Residence,Originated,1.0,1,0.551843217746273,79.34
3,20.0,85000,105000.0,67.6,43%-<50%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.39524136144242766,26.16
0,103.0,305000,295000.0,100.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.41694435563081744,56.4
6,118.0,305000,385000.0,80.0,50%-60%,White,Other,Principal_Residence,Denied,0.0,0,0.3680434356398624,63.46
0,113.0,205000,305000.0,65.523,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3557841451345513,14.43
0,95.0,225000,265000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3461136160282803,31.96
3,29.0,195000,345000.0,78.353,Unknown,White,Refinance,Principal_Residence,Originated,1.0,0,0.4279393664291527,94.19
4,146.0,455000,435000.0,100.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3980858786695184,9.44
3,144.0,305000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.3538531877227619,34.4
0,31.0,165000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.3524472722590275,17.36
5,216.0,195000,935000.0,89.9,36%-<43%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4083723738282218,59.03
6,78.0,345000,345000.0,100.0,>60%,Joint,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3908958986205447,14.93
5,169.0,95000,365000.0,56.406,20%-<30%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.46148755372032174,19.6
0,27.0,115000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.36283114755438256,36.98
0,63.0,285000,325000.0,88.75,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3541509959625465,19.65
0,85.0,245000,245000.0,96.5,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36049759825399724,22.86
5,123.0,55000,555000.0,54.036,20%-<30%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.43578674068321777,41.6
0,51.0,135000,175000.0,80.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.353855741187431,35.43
1,291.0,205000,905000.0,22.222,20%-<30%,White,Other,Second_Residence,Originated,1.0,1,0.5445291194177765,9.46
2,95.0,415000,555000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Originated,1.0,0,0.4567250173535733,61.81
5,130.0,75000,685000.0,79.947,43%-<50%,Asian,Other,Principal_Residence,Originated,1.0,0,0.44916650772504496,71.37
5,145.0,55000,605000.0,52.891,<20%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.453400282598283,34.62
0,200.0,575000,575000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.43049514214185547,54.26
0,100.0,205000,215000.0,95.0,20%-<30%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.35559346398157227,29.85
0,58.0,305000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.36048154738110366,34.15
0,73.0,365000,375000.0,96.5,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4056553813372944,91.64
0,95.0,285000,355000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.4661837086702308,38.36
6,42.0,405000,615000.0,65.86,>60%,Black or African American,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.3992894928459789,44.51
0,250.0,275000,375000.0,85.0,30%-<36%,Joint,Home_Purchase,Principal_Residence,Preapproval_Approved_NotAccepted,,1,0.5283517195891794,0.0
6,26.0,25000,375000.0,35.85,>60%,White,Other,Principal_Residence,Denied,0.0,0,0.4407260555923594,69.62
1,403.0,1505000,2105000.0,71.429,20%-<30%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,1,0.5471073060103392,41.13
0,275.0,595000,745000.0,80.0,36%-<43%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4253078954707089,66.67
0,210.0,645000,735000.0,88.174,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3978914572259136,30.54
3,189.0,895000,1125000.0,79.769,36%-<43%,White,Refinance,Principal_Residence,Originated,1.0,0,0.46684318015103315,78.74
3,122.0,355000,385000.0,90.53,43%-<50%,White,Refinance,Principal_Residence,Approved_NotAccepted,,0,0.3694221466171437,10.98
0,53.0,175000,185000.0,95.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3919642803848786,81.19
3,144.0,535000,375000.0,78.353,Exempt,White,Refinance,Second_Residence,Withdrawn,,0,0.40031912755414617,34.48
5,216.0,105000,665000.0,64.938,20%-<30%,White,Home_Improvement,Principal_Residence,Approved_NotAccepted,,0,0.43454706453617925,15.32
3,63.0,135000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Incomplete,,0,0.34751611411209793,12.51
3,67.0,75000,145000.0,54.522,30%-<36%,Race Not Available,Refinance,Principal_Residence,Denied,0.0,0,0.40077344613238336,6.03
3,47.0,95000,155000.0,61.165,36%-<43%,White,Refinance,Principal_Residence,Originated,1.0,0,0.41145048888666713,7.98
4,36.0,75000,75000.0,92.74,>60%,White,Home_Purchase,Principal_Residence,Denied,0.0,0,0.42511620930054445,15.98
4,72.0,125000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.4524598856006335,0.0
3,117.0,155000,265000.0,57.692,20%-<30%,Race Not Available,Refinance,Principal_Residence,Originated,1.0,0,0.40614767095178644,17.14
0,95.0,185000,255000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3459445754540953,29.2
3,145.0,245000,495000.0,48.485,20%-<30%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4360804806667885,13.24
3,95.0,305000,505000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Purchased,,0,0.36211301199588425,36.07
0,88.0,205000,275000.0,75.0,43%-<50%,White,Home_Purchase,Principal_Residence,Preapproval_Denied,,1,0.5174692669198674,0.0
5,43.0,65000,255000.0,88.235,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.46992053283278445,24.82
0,92.0,295000,365000.0,80.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3462088225011343,40.87
0,95.0,445000,555000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3825655295786568,21.3
0,144.0,355000,375000.0,78.353,Unknown,Black or African American,Home_Purchase,Principal_Residence,Withdrawn,,0,0.39256446773671005,60.28
0,122.0,105000,215000.0,46.512,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4059252770042106,7.9
5,112.0,115000,445000.0,103.508,36%-<43%,White,Home_Improvement,Principal_Residence,Denied,0.0,0,0.3980668344338918,63.9
3,32.0,145000,375000.0,78.353,Unknown,Black or African American,Refinance,Principal_Residence,Withdrawn,,0,0.35798841772633844,15.94
0,95.0,505000,715000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.36743171589103535,14.94
5,91.0,5000,275000.0,101.964,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4136896730333938,58.15
3,54.0,265000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,,0,0.35087500322745213,23.23
0,72.0,205000,255000.0,80.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3507912588478902,19.25
0,80.0,215000,265000.0,80.0,30%-<36%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36698167166323414,12.8
0,172.0,625000,705000.0,89.286,43%-<50%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.48674738332602496,30.85
3,37.0,165000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,,0,0.3559904638458986,10.49
5,120.0,385000,845000.0,69.95,43%-<50%,Race Not Available,Refinance,Principal_Residence,Denied,0.0,0,0.41689973824558274,30.01
3,127.0,255000,375000.0,78.353,Unknown,Black or African American,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.36640523372431827,74.64
5,235.0,35000,595000.0,79.914,20%-<30%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.4016699614086651,39.76
2,107.0,235000,305000.0,75.0,36%-<43%,White,CashOut_Refinance,Investment,Originated,1.0,0,0.3482121935748127,21.79
3,76.0,95000,305000.0,32.0,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4062399478317896,33.13
5,95.0,35000,215000.0,51.6,<20%,White,Home_Improvement,Principal_Residence,Originated,1.0,1,0.46926713266123526,22.92
3,52.0,245000,405000.0,61.0,43%-<50%,White,Refinance,Principal_Residence,Originated,1.0,0,0.42757957892665216,9.19
5,49.0,5000,125000.0,106.0,36%-<43%,Black or African American,Home_Purchase,Principal_Residence,Denied,0.0,1,0.5320892266665603,85.59
3,77.0,105000,345000.0,30.3,20%-<30%,White,Refinance,Principal_Residence,Originated,1.0,0,0.4199513569863234,16.74
4,55.0,65000,65000.0,101.729,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.42894530712518353,39.42
0,85.0,255000,325000.0,79.0,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.34386766594785706,34.47
6,51.0,95000,115000.0,191.916,>60%,Black or African American,Home_Purchase,Principal_Residence,Denied,0.0,0,0.5194659299623042,47.1
0,61.0,335000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,,0,0.3729439984062346,74.38
0,56.0,315000,395000.0,78.745,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3772764978881358,7.38
4,66.0,55000,65000.0,78.353,>60%,White,Home_Purchase,Investment,Denied,0.0,0,0.407660875072812,4.07
0,20.0,25000,375000.0,78.353,Unknown,White,Home_Improvement,Principal_Residence,Incomplete,,0,0.3869778427265473,15.61
3,24.0,95000,375000.0,78.353,Unknown,Black or African American,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.39330033073072584,78.91
6,152.0,425000,675000.0,79.858,50%-60%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4443804427480774,33.69
1,248.0,355000,395000.0,90.0,36%-<43%,White,Home_Purchase,Second_Residence,Originated,1.0,1,0.4442450607382605,44.53
3,144.0,465000,575000.0,80.0,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.36169001546716456,39.18
5,77.0,35000,135000.0,24.0,Unknown,White,Home_Improvement,Principal_Residence,Denied,0.0,0,0.5064609480765081,7.03
0,126.0,465000,665000.0,69.61,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37803207361095603,22.3
6,77.0,275000,335000.0,81.818,50%-60%,Black or African American,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.439957393477956,91.76
2,337.0,655000,875000.0,75.0,20%-<30%,White,Home_Purchase,Investment,Denied,0.0,1,0.4565304941915987,20.23
0,219.0,745000,375000.0,78.353,Unknown,Asian,Home_Purchase,Second_Residence,Withdrawn,,0,0.4195983377856654,39.85
5,75.0,65000,375000.0,78.353,Unknown,White,Home_Improvement,Principal_Residence,Withdrawn,,0,0.3592590634486351,37.52
