row,kmeans_cluster,income,loan_amount,property_value,combined_loan_to_value_ratio,debt_to_income_ratio,derived_race,loan_purpose,occupancy_type,action_taken,tract_minority_population_percent,clarans_cluster
76242,2,95.0,115000,155000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Purchased,71.82,3
13490,5,138.0,65000,655000.0,64.43,30%-<36%,Joint,Home_Improvement,Principal_Residence,Originated,64.63,4
48585,0,216.0,695000,995000.0,70.0,20%-<30%,Asian,Home_Purchase,Principal_Residence,Approved_NotAccepted,45.04,5
51243,0,48.0,185000,195000.0,97.0,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,51.91,5
82493,5,139.0,85000,625000.0,100.723,Unknown,White,Home_Improvement,Principal_Residence,Denied,7.21,4
37721,0,180.0,285000,305000.0,95.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,38.19,1
55638,3,95.0,205000,255000.0,81.429,Unknown,White,Refinance,Principal_Residence,Originated,32.88,6
41368,0,56.0,265000,375000.0,78.353,Unknown,Black or African American,Home_Purchase,Principal_Residence,Incomplete,49.96,5
69342,0,166.0,275000,335000.0,80.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,47.45,5
50772,3,40.0,155000,245000.0,61.066,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,7.32,6
19891,0,95.0,475000,535000.0,78.353,Unknown,Race Not Available,Home_Purchase,Second_Residence,Purchased,21.93,1
72718,0,120.0,415000,565000.0,73.214,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,61.31,5
24906,0,134.0,455000,535000.0,85.0,36%-<43%,Joint,Home_Purchase,Principal_Residence,Originated,43.56,5
63685,3,170.0,175000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,40.44,6
72515,5,150.0,35000,255000.0,42.606,<20%,Race Not Available,Home_Improvement,Principal_Residence,Denied,23.39,4
74451,5,122.0,35000,635000.0,70.0,36%-<43%,White,Other,Principal_Residence,Originated,17.55,4
73010,0,190.0,505000,635000.0,80.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,41.24,5
22620,3,117.0,355000,395000.0,90.0,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,42.62,6
47839,4,42.0,145000,375000.0,78.353,Unknown,Black or African American,Home_Purchase,Principal_Residence,Incomplete,16.1,2
61494,5,326.0,205000,375000.0,78.353,Unknown,Asian,Home_Purchase,Principal_Residence,Withdrawn,57.54,4
24750,0,91.0,155000,195000.0,80.0,30%-<36%,White,Other,Principal_Residence,Originated,6.79,1
7014,3,127.0,255000,365000.0,70.0,20%-<30%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,15.19,6
22765,0,72.0,195000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,11.33,1
31209,3,30.0,135000,175000.0,80.0,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,33.89,6
51952,3,44.0,185000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,38.85,6
89230,5,101.0,75000,485000.0,82.42,43%-<50%,White,Home_Improvement,Principal_Residence,Denied,21.64,4
33837,4,53.0,55000,75000.0,78.353,50%-60%,White,Home_Purchase,Principal_Residence,Denied,0.0,2
13893,5,155.0,95000,585000.0,84.76,20%-<30%,White,Home_Improvement,Principal_Residence,Originated,12.76,4
84213,6,0.0,105000,115000.0,97.0,>60%,White,Home_Purchase,Principal_Residence,Denied,43.44,0
74702,5,38.0,5000,165000.0,101.25,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,98.7,4
5802,3,113.0,245000,355000.0,70.0,36%-<43%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,44.24,6
71667,5,40.0,55000,375000.0,78.353,Unknown,White,Home_Improvement,Principal_Residence,Incomplete,74.27,4
7540,2,73.0,65000,85000.0,75.0,36%-<43%,Race Not Available,Home_Purchase,Investment,Denied,77.9,3
46215,0,118.0,285000,305000.0,95.0,43%-<50%,Asian,Home_Purchase,Principal_Residence,Originated,90.99,5
971,3,46.0,215000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,26.88,6
17955,5,100.0,85000,605000.0,48.556,36%-<43%,White,Refinance,Principal_Residence,Originated,32.77,4
1607,2,95.0,135000,195000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Purchased,80.97,3
60871,0,54.0,175000,375000.0,78.353,Unknown,Black or African American,Home_Purchase,Principal_Residence,Withdrawn,59.1,5
31210,0,95.0,205000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,28.44,1
92330,5,156.0,255000,775000.0,32.26,30%-<36%,Race Not Available,CashOut_Refinance,Principal_Residence,Denied,79.45,4
37095,5,57.0,25000,215000.0,82.273,36%-<43%,White,Refinance,Principal_Residence,Originated,67.55,4
18104,0,159.0,395000,445000.0,92.941,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,49.48,5
77345,5,140.0,155000,375000.0,78.353,Unknown,White,Home_Improvement,Principal_Residence,Incomplete,44.66,4
6115,3,96.0,565000,375000.0,78.353,Unknown,Asian,CashOut_Refinance,Principal_Residence,Denied,73.09,6
2838,3,68.0,245000,245000.0,98.776,43%-<50%,Race Not Available,CashOut_Refinance,Principal_Residence,Denied,37.67,6
65116,3,40.0,195000,375000.0,78.353,Unknown,Asian,Refinance,Principal_Residence,Incomplete,41.63,6
55320,5,292.0,205000,645000.0,40.951,<20%,White,Refinance,Principal_Residence,Originated,18.6,4
37297,0,126.0,385000,535000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,8.56,1
76245,1,1744.0,2075000,2875000.0,72.383,20%-<30%,Race Not Available,Home_Purchase,Second_Residence,Originated,14.92,4
54693,3,43.0,155000,205000.0,75.0,36%-<43%,White,Refinance,Principal_Residence,Originated,29.79,6
94901,5,179.0,35000,1055000.0,19.379,30%-<36%,White,Home_Improvement,Principal_Residence,Originated,46.61,4
58210,2,95.0,105000,145000.0,75.0,Unknown,Race Not Available,Refinance,Investment,Originated,17.88,3
8391,4,366.0,295000,345000.0,85.0,30%-<36%,White,Refinance,Second_Residence,Originated,48.76,2
27924,0,89.0,405000,655000.0,62.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,78.54,5
58372,4,16.0,95000,95000.0,78.353,>60%,White,Home_Purchase,Principal_Residence,Denied,18.69,2
11274,0,150.0,395000,415000.0,95.0,20%-<30%,Asian,Home_Purchase,Principal_Residence,Originated,38.6,1
32015,0,124.0,315000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,5.59,1
12103,1,328.0,755000,2125000.0,35.3,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,48.92,6
46441,6,95.0,205000,705000.0,65.44,>60%,White,Refinance,Principal_Residence,Denied,17.34,0
44606,1,548.0,105000,315000.0,48.562,<20%,White,Other,Principal_Residence,Denied,68.53,4
38109,6,67.0,365000,405000.0,90.0,>60%,White,CashOut_Refinance,Principal_Residence,Denied,26.93,0
30003,3,250.0,835000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,18.95,6
26530,3,80.0,205000,375000.0,78.353,Unknown,American Indian or Alaska Native,CashOut_Refinance,Principal_Residence,Incomplete,24.55,6
74069,5,165.0,115000,475000.0,79.969,20%-<30%,Race Not Available,Home_Improvement,Principal_Residence,Originated,41.87,4
52149,6,52.0,25000,165000.0,59.5,50%-60%,White,Other,Principal_Residence,Originated,25.51,0
78524,6,0.0,285000,285000.0,98.189,50%-60%,White,Home_Purchase,Principal_Residence,Originated,23.95,0
2081,5,155.0,105000,375000.0,78.353,Unknown,Black or African American,Home_Improvement,Principal_Residence,Incomplete,18.42,4
98284,5,95.0,45000,195000.0,85.0,30%-<36%,Joint,Home_Improvement,Principal_Residence,Denied,13.24,4
6716,1,430.0,1365000,1705000.0,80.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,69.25,5
81026,0,58.0,65000,375000.0,78.353,Unknown,Black or African American,Other,Principal_Residence,Withdrawn,99.14,5
43497,2,285.0,465000,805000.0,57.625,43%-<50%,Black or African American,Refinance,Investment,Originated,45.63,3
82184,0,150.0,645000,805000.0,80.0,43%-<50%,Asian,Home_Purchase,Principal_Residence,Originated,64.31,5
74091,3,48.0,115000,145000.0,79.433,<20%,White,CashOut_Refinance,Principal_Residence,Denied,45.68,6
9316,3,133.0,635000,975000.0,64.433,43%-<50%,White,Refinance,Principal_Residence,Originated,12.53,6
19415,3,54.0,25000,65000.0,32.195,20%-<30%,White,Refinance,Principal_Residence,Originated,31.35,6
49677,0,150.0,315000,365000.0,85.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,13.42,1
4424,0,53.0,135000,335000.0,78.353,30%-<36%,White,Home_Purchase,Principal_Residence,Approved_NotAccepted,11.84,1
99230,0,69.0,105000,135000.0,75.0,43%-<50%,White,Home_Purchase,Second_Residence,Originated,33.35,1
74251,6,30.0,105000,155000.0,71.225,>60%,Race Not Available,CashOut_Refinance,Principal_Residence,Denied,10.59,0
11773,0,131.0,375000,375000.0,96.5,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,74.34,5
45234,5,65.0,25000,265000.0,9.328,20%-<30%,White,Other,Principal_Residence,Denied,56.06,4
80772,4,54.0,25000,25000.0,78.353,20%-<30%,White,Home_Purchase,Principal_Residence,Denied,29.48,2
60956,0,95.0,315000,325000.0,97.0,43%-<50%,Black or African American,Home_Purchase,Principal_Residence,Originated,36.2,1
48022,3,45.0,75000,375000.0,78.353,Unknown,Joint,CashOut_Refinance,Principal_Residence,Withdrawn,61.49,6
96461,0,36.0,145000,165000.0,85.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,46.3,1
71931,0,110.0,295000,335000.0,90.0,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,14.53,1
93352,0,161.0,645000,805000.0,80.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,16.62,1
3741,0,28.0,75000,185000.0,41.48,36%-<43%,Race Not Available,Home_Improvement,Principal_Residence,Originated,9.98,1
59740,0,95.0,425000,715000.0,59.0,43%-<50%,Race Not Available,Other,Principal_Residence,Denied,80.28,5
45736,2,0.0,265000,375000.0,78.353,Unknown,Asian,Home_Purchase,Investment,Withdrawn,53.55,3
69168,3,54.0,155000,375000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Withdrawn,69.09,6
72583,3,201.0,285000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,21.16,6
58229,4,95.0,325000,435000.0,75.0,Unknown,Race Not Available,Home_Purchase,Investment,Originated,42.82,2
96172,3,93.0,345000,515000.0,67.05,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,41.34,6
43512,3,279.0,615000,775000.0,79.98,20%-<30%,White,CashOut_Refinance,Principal_Residence,Originated,85.1,6
85767,3,176.0,655000,905000.0,72.22,30%-<36%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,6
53204,1,1710.0,105000,955000.0,47.895,<20%,White,Other,Principal_Residence,Denied,23.18,4
52052,6,194.0,405000,415000.0,96.5,50%-60%,Black or African American,Home_Purchase,Principal_Residence,Denied,96.29,0
58202,0,221.0,255000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,90.02,5
96589,0,53.0,235000,535000.0,43.241,30%-<36%,Race Not Available,Home_Purchase,Principal_Residence,Originated,29.62,1
63483,0,162.0,395000,425000.0,92.921,<20%,Race Not Available,Home_Purchase,Principal_Residence,Originated,26.29,1
83060,3,95.0,345000,395000.0,88.0,36%-<43%,White,Refinance,Principal_Residence,Originated,10.08,6
95864,3,128.0,315000,995000.0,43.216,20%-<30%,Asian,Refinance,Principal_Residence,Originated,92.77,6
89085,0,130.0,305000,375000.0,78.353,36%-<43%,Black or African American,Home_Improvement,Principal_Residence,Denied,75.43,5
23508,6,161.0,205000,1155000.0,69.499,50%-60%,Race Not Available,Other,Principal_Residence,Originated,24.61,0
49824,0,107.0,455000,505000.0,90.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,43.36,1
40205,0,85.0,175000,185000.0,95.0,36%-<43%,Joint,Home_Purchase,Principal_Residence,Denied,39.81,5
6377,3,30.0,105000,115000.0,90.0,36%-<43%,American Indian or Alaska Native,CashOut_Refinance,Principal_Residence,Denied,48.37,6
74897,6,77.0,595000,595000.0,100.0,50%-60%,White,Home_Purchase,Principal_Residence,Originated,73.91,0
52439,4,79.0,185000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Incomplete,16.67,2
20884,2,95.0,45000,375000.0,78.353,Exempt,Race Not Available,Home_Purchase,Investment,Originated,92.41,3
31278,0,75.0,275000,315000.0,85.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Denied,32.31,1
83505,5,221.0,135000,515000.0,79.805,43%-<50%,White,Refinance,Principal_Residence,Denied,18.19,4
49617,0,94.0,335000,345000.0,95.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,50.64,5
46651,2,107.0,315000,425000.0,75.0,43%-<50%,White,Home_Purchase,Investment,Preapproval_Approved_NotAccepted,0.0,3
86579,3,95.0,435000,545000.0,80.0,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,45.63,6
62341,5,49.0,125000,175000.0,76.52,36%-<43%,White,Home_Improvement,Principal_Residence,Approved_NotAccepted,15.91,4
46600,3,80.0,425000,755000.0,56.667,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,8.23,6
78777,4,30.0,95000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Incomplete,28.0,2
31303,2,95.0,1725000,3265000.0,52.69,Unknown,Race Not Available,Refinance,Investment,Originated,48.98,3
4180,0,95.0,315000,395000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,30.25,1
0,2,95.0,515000,685000.0,75.0,Unknown,White,Home_Purchase,Investment,Originated,30.98,3
59522,4,80.0,75000,115000.0,78.353,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,74.25,2
23880,0,187.0,175000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Second_Residence,Incomplete,10.47,1
82939,3,181.0,375000,595000.0,62.104,20%-<30%,White,Refinance,Principal_Residence,Originated,27.21,6
84365,1,411.0,205000,845000.0,72.596,<20%,White,Other,Principal_Residence,Originated,25.17,4
59439,0,85.0,175000,215000.0,80.0,<20%,White,Home_Purchase,Principal_Residence,Originated,49.11,5
38452,3,110.0,325000,605000.0,54.583,20%-<30%,White,CashOut_Refinance,Principal_Residence,Originated,22.36,6
51832,1,357.0,995000,1255000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,44.83,1
9616,3,53.0,135000,395000.0,35.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,10.95,1
47542,3,95.0,135000,375000.0,78.353,Exempt,White,Refinance,Principal_Residence,Originated,9.09,6
35458,3,95.0,335000,915000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Purchased,80.17,6
38209,3,72.0,365000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,82.33,6
53576,1,705.0,585000,955000.0,61.895,30%-<36%,American Indian or Alaska Native,CashOut_Refinance,Principal_Residence,Denied,21.24,6
1984,0,59.0,265000,445000.0,59.091,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,8.82,1
37661,5,114.0,15000,215000.0,80.0,<20%,White,Other,Principal_Residence,Originated,16.12,4
86832,0,67.0,225000,235000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Purchased,22.96,1
26168,4,101.0,125000,375000.0,78.353,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Denied,97.52,2
30135,0,152.0,265000,285000.0,95.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,18.99,1
77708,6,115.0,215000,215000.0,100.0,50%-60%,Race Not Available,Home_Purchase,Principal_Residence,Originated,24.66,0
35206,0,180.0,465000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Incomplete,23.05,1
31678,3,105.0,245000,515000.0,46.422,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,35.04,6
67223,5,317.0,95000,905000.0,69.652,30%-<36%,White,Home_Improvement,Principal_Residence,Originated,30.61,4
89193,4,74.0,105000,155000.0,66.667,30%-<36%,White,Refinance,Principal_Residence,Originated,12.23,2
28642,3,103.0,85000,355000.0,25.14,20%-<30%,White,CashOut_Refinance,Principal_Residence,Originated,16.84,6
11938,0,57.0,105000,285000.0,34.84,30%-<36%,White,Home_Improvement,Principal_Residence,Originated,6.96,1
41802,3,96.0,325000,455000.0,72.149,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,63.12,6
33221,5,110.0,105000,515000.0,74.364,36%-<43%,Race Not Available,Other,Principal_Residence,Originated,37.52,4
45127,0,70.0,365000,375000.0,95.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,39.06,1
81241,0,170.0,1065000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,33.12,1
3318,3,87.0,165000,195000.0,80.0,20%-<30%,White,CashOut_Refinance,Principal_Residence,Denied,7.29,6
3721,0,151.0,345000,375000.0,78.353,Unknown,Joint,Home_Purchase,Principal_Residence,Withdrawn,32.93,1
19056,3,72.0,165000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,21.42,6
83722,3,162.0,145000,375000.0,78.353,Unknown,Asian,CashOut_Refinance,Principal_Residence,Incomplete,70.04,6
29396,3,209.0,325000,955000.0,33.98,<20%,Race Not Available,Refinance,Principal_Residence,Originated,55.58,6
34075,3,127.0,175000,335000.0,51.94,20%-<30%,White,CashOut_Refinance,Principal_Residence,Originated,11.71,6
23594,6,30.0,25000,175000.0,63.107,50%-60%,White,Refinance,Principal_Residence,Originated,13.93,0
62444,0,130.0,165000,175000.0,95.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,10.85,1
88697,3,57.0,125000,185000.0,69.02,36%-<43%,White,Refinance,Principal_Residence,Originated,13.67,6
62976,3,101.0,155000,375000.0,78.353,Unknown,Black or African American,Refinance,Principal_Residence,Withdrawn,24.48,6
38192,3,52.0,95000,175000.0,55.882,<20%,White,CashOut_Refinance,Principal_Residence,Denied,14.83,6
14319,0,224.0,505000,1005000.0,50.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,19.07,1
21723,0,95.0,365000,385000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,37.58,1
89417,0,35.0,115000,145000.0,105.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,41.48,5
59746,0,95.0,485000,545000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,22.23,1
71534,5,206.0,115000,525000.0,88.14,36%-<43%,White,Other,Principal_Residence,Originated,37.49,4
31416,0,95.0,335000,355000.0,95.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,15.46,1
40447,3,87.0,55000,155000.0,32.258,30%-<36%,White,Home_Improvement,Principal_Residence,Originated,10.73,1
11289,5,83.0,75000,555000.0,91.713,43%-<50%,Race Not Available,Other,Principal_Residence,Denied,98.4,4
23904,0,105.0,325000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,14.69,1
29010,0,134.0,495000,495000.0,100.0,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Denied,32.35,1
22153,3,135.0,485000,765000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Purchased,97.54,6
91465,6,240.0,725000,855000.0,85.0,50%-60%,Race Not Available,Home_Purchase,Second_Residence,Denied,62.44,0
24784,6,133.0,565000,565000.0,100.0,50%-60%,Black or African American,Home_Purchase,Principal_Residence,Originated,68.28,0
10404,3,127.0,315000,375000.0,78.353,Unknown,White,CashOut_Refinance,Second_Residence,Withdrawn,53.5,6
93261,3,92.0,455000,375000.0,78.353,Unknown,Black or African American,Refinance,Principal_Residence,Withdrawn,86.44,6
64379,0,49.0,125000,135000.0,96.5,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,29.44,1
68221,0,121.0,35000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,6.12,1
22292,0,95.0,645000,855000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,7.17,1
